,0,1,2
1329,,46.4341667,-111.3736111
1330,,45.2652778,-110.91944440000002
1331,,45.4622222,-111.1488889
1332,,45.451111100000006,-111.04416670000002
1333,,45.5411111,-110.89194440000001
1334,,45.4963889,-114.37666670000002
1335,,45.4266667,-113.415
1336,,45.48,-114.5975
1337,,45.8747222,-113.33027779999999
1338,,48.873611100000005,-114.5116667
1339,,48.262222200000004,-114.2788889
1340,,48.85805560000001,-114.35166670000001
1341,,48.2291667,-114.71
1342,,48.8777778,-113.4938889
1343,,48.771111100000006,-113.68596940000002
1344,,48.8372222,-113.82246940000002
1345,,48.381944399999995,-113.8799111
1346,,47.1922222,-112.88786940000001
1347,,45.40985,-113.1011111
1348,,45.6421194,-113.9343111
1349,,45.7136194,-112.42441940000002
1350,,45.6750194,-105.9325
1351,,45.5022222,-105.9761111
1352,,45.694019399999995,-113.87305559999999
1353,,45.690830600000005,-111.9626611
1354,,45.2491667,-111.82566940000001
1355,,45.6402778,-111.23527779999999
1356,,47.8941667,-111.2858333
1357,,45.0175194,-111.35583329999999
1358,,44.918138899999995,-111.19666670000001
1359,,44.7097222,-111.88903059999998
1360,,45.04,-113.52645
1361,,44.915833299999996,-113.12203059999999
1362,,44.8875,-113.02671940000002
1363,,44.8038889,-113.6094111
1364,,46.075011100000005,-113.56638889999999
1365,,46.5018,-115.20265
1366,,46.297,-115.3438611
1367,,46.3491306,-116.68833329999998
1368,,47.45,-115.92136670000001
1369,,48.683466700000004,-115.66119440000001
1370,,48.8181111,-114.4002778
1371,,48.9402778,-115.34333329999998
1372,,48.560244399999995,-113.3228389
1373,,48.90651939999999,-113.45795
1374,,46.733611100000005,-115.53333329999998
1375,,47.332222200000004,-112.82363059999999
1376,,45.0231389,-112.73806110000001
1377,,45.116288899999994,-115.54560559999999
1378,,46.9941667,-115.7813889
1379,,45.9944222,-112.8546889
1380,,45.8525,-110.97388889999999
1381,,48.6351417,-110.3077778
1382,,48.1097222,-115.39555559999998
1383,,45.415330600000004,-109.8275
1384,,46.8394444,-110.23222220000001
1385,,45.5475,-109.89805559999999
1386,,47.3855556,-110.49472220000001
1387,,45.6272222,-114.9075
1388,,45.3422222,-112.80722220000001
1389,,45.601388899999996,-114.89289720000001
1390,,46.6825,-115.03833329999999
1391,,47.1783333,-109.5116667
1392,,47.96388889999999,-115.38305559999999
1393,,47.195730600000005,-110.49805559999999
1394,,47.900833299999995,-115.79511940000002
1395,,46.7919444,-110.29055559999999
1396,,47.7444444,-111.0983333
1397,,47.016388899999995,-116.10194440000001
1398,,48.9291472,-116.185
1399,,46.8483333,-110.69416670000001
1400,,46.9977778,-115.92916670000001
1401,,48.8452778,-115.64441670000001
1402,,48.368055600000005,-115.9074722
1403,,46.8413889,-116.0094444
1404,,48.836111100000004,-115.7325
1405,,47.7230361,-116.2522222
1406,,47.913775,-115.55916670000002
1407,,47.8027778,-116.08333329999999
1408,,47.4675,-115.53194440000001
1409,,47.84444439999999,-115.97194440000001
1410,,46.1036111,-115.76527779999999
1411,,45.84305560000001,-113.55818059999999
1412,,45.7266667,-112.4802778
1413,,45.8302778,-111.67944440000001
1414,,47.3588889,-112.5313889
1415,,46.228730600000006,-112.49472220000001
1416,,46.4297222,-115.972975
1417,,46.8222222,-114.81236670000001
1418,,46.9786111,-115.3
1419,,46.9791667,-115.525
1420,,48.55905,-114.58555559999999
1421,,48.706861100000005,-113.90833329999998
1422,,48.4833333,-113.85055559999999
1423,,48.4888889,-114.03777779999999
1424,,48.413611100000004,-115.30333329999999
1425,,48.283888899999994,-113.94944440000002
1426,,47.9363889,-114.16365559999998
1427,,46.826944399999995,-113.6052
1428,,46.7872222,-116.17305559999998
1429,,48.3325,-113.1516667
1430,,48.598975,-116.5719444
1431,,47.4527,-115.8447222
1432,,47.1277778,-114.39166670000002
1433,,47.03194439999999,-111.2406778
1434,,48.035,-111.20833329999999
1435,,48.8833333,-111.62416670000002
1436,,46.33351939999999,-111.74444440000002
1437,,46.5041667,-111.0497222
1438,,46.69694439999999,-110.95166670000002
1439,,46.3238889,-114.30194440000001
1440,,45.5458333,-114.28055559999999
1441,,45.478333299999996,-114.25745
1442,,45.6238889,-110.4052778
1443,,45.765,-116.9163889
1444,,45.814575,-115.52708329999999
1445,,46.1855556,-113.98055559999999
1446,,48.5105556,-113.96260829999999
1447,,46.2199167,-113.46361110000001
1448,,48.3052778,-115.0383611
1449,,48.310213899999994,-109.51085829999998
1450,,48.251388899999995,-115.771
1451,,48.3544167,-113.81506940000001
1452,,46.7965333,-113.81777779999999
1453,,47.8283611,-110.970925
1454,,48.265961100000006,-116.2825
1455,,48.2725,-113.60916670000002
1456,,45.4824472,-115.814475
1457,,45.6375,-113.7909889
1458,,47.4395944,-112.46476670000001
1459,,48.8277056,-111.38885559999999
1460,,48.1685278,-113.30219720000001
1461,,46.8630167,-115.3515278
1462,,46.6084167,-111.9152778
1463,,46.1955722,-106.38916670000002
1464,,47.056588899999994,-107.00444440000001
1465,,46.47555560000001,-107.8823278
1466,,41.52638889999999,-108.15861940000002
1467,,44.1897222,-106.9905278
1468,,37.8436,-106.9491667
1469,,37.89315,-106.9452778
1470,,44.2827639,-107.49916670000002
1471,,44.3016667,-104.40861109999999
1472,,44.28,-104.4230556
1473,,44.5458333,-103.5158333
1474,,44.5947222,-103.70222220000001
1475,,44.4261111,-103.7822222
1476,,43.78194439999999,-103.4842333
1477,,43.736388899999994,-103.6144444
1478,,44.02444439999999,-103.80299720000001
1479,,43.8951028,-103.535
1480,,43.8747222,-105.4163889
1481,,44.0125667,-106.4925
1482,,43.9030556,-106.27305559999999
1483,,41.2416667,-106.46666670000002
1484,,41.3255556,-106.23444440000002
1485,,37.0725,-105.46910829999999
1486,,37.2997222,-105.84285279999999
1487,,37.0647222,-105.56550559999998
1488,,40.6820333,-105.5684639
1489,,40.59575,-105.49416670000001
1490,,40.796513899999994,-105.59564170000002
1491,,40.788702799999996,-105.5226111
1492,,39.841666700000005,-105.65741940000001
1493,,39.656272200000004,-105.75580829999998
1494,,39.8432028,-105.84425279999999
1495,,39.679038899999995,-105.891125
1496,,40.1194389,-106.9897222
1497,,40.20565,-106.61166670000001
1498,,40.18165,-106.22
1499,,40.8394444,-106.24416670000001
1500,,40.9363889,-106.2338889
1501,,38.5827778,-106.31527779999999
1502,,38.710555600000006,-106.22277779999999
1503,,38.7127778,-106.14305559999998
1504,,38.813055600000006,-104.98472220000001
1505,,38.7141667,-105.09222220000001
1506,,38.4277778,-105.0797222
1507,,38.9775,-104.98305559999999
1508,,39.0647222,-105.329625
1509,,39.0441667,-105.26666670000002
1510,,38.9766667,-105.23416670000002
1511,,39.3415944,-105.31666670000001
1512,,39.3163889,-107.8
1513,,39.2516667,-106.77083329999999
1514,,39.3319444,-106.89166670000002
1515,,37.516388899999995,-106.9
1516,,39.1416667,-106.35055559999999
1517,,39.1458333,-106.34868610000001
1518,,39.133055600000006,-105.05944440000002
1519,,39.269722200000004,-106.3611111
1520,,39.2735611,-106.3497222
1521,,39.0997222,-103.5330556
1522,,39.266388899999995,-106.34666670000001
1523,,44.0752778,-105.06555559999998
1524,,39.2694444,-105.0575
1525,,37.98111110000001,-107.2161111
1526,,37.9827778,-107.20888889999999
1527,,44.1775,-107.21583329999999
1528,,44.1836111,-107.2375
1529,,44.2583333,-108.53055559999999
1530,,37.5202778,-108.55
1531,,37.5,-106.5861111
1532,,38.9052778,-107.10694440000002
1533,,38.881111100000005,-106.58
1534,,38.8175,-106.6611111
1535,,38.7611111,-106.75916670000001
1536,,38.7272222,-106.74666670000002
1537,,38.7305556,-107.25833329999999
1538,,39.3083333,-106.63305559999999
1539,,39.3766667,-106.8138889
1540,,37.45,-107.6663889
1541,,39.605,-106.07777779999999
1542,,39.5847222,-106.06944440000001
1543,,39.6077778,-106.04444440000002
1544,,37.53805560000001,-106.7961111
1545,,39.595833299999995,-106.03444440000001
1546,,39.4202778,-106.315
1547,,38.0225,-107.66166670000001
1548,,39.9325,-105.4977778
1549,,40.208833299999995,-105.52239440000001
1550,,40.1314556,-105.5670611
1551,,39.262222200000004,-106.3527778
1552,,43.980819399999994,-103.47228609999999
1553,,39.4166667,-105.8497222
1554,,39.612777799999996,-105.7161111
1555,,44.334166700000004,-106.9736111
1556,,39.194166700000004,-107.23222220000001
1557,,44.4430556,-104.3480556
1558,,37.7233333,-107.2575
1559,,39.0797222,-105.09333329999998
1560,,39.084444399999995,-105.1052778
1561,,39.419444399999996,-106.28666670000001
1562,,44.76888889999999,-107.4686111
1563,,44.8041667,-107.86
1564,,40.0583333,-107.44972220000001
1565,,44.0744444,-103.5255556
1566,,39.59861110000001,-103.6694444
1567,,44.2,-105.5061111
1568,,40.1313889,-105.51833329999998
1569,,40.13,-105.55184440000001
1570,,39.814808299999996,-106.43222220000001
1571,,39.278611100000006,-106.3655556
1572,,39.09,-103.4738889
1573,,43.8183333,-106.60555559999999
1574,,40.5847222,-106.94166670000001
1575,,39.091666700000005,-105.61186670000001
1576,,40.7651417,-105.75666670000001
1577,,39.41305560000001,-105.09805559999998
1578,,39.088333299999995,-108.0936111
1579,,39.05305560000001,-105.60739720000001
1580,,39.0377333,-108.09777779999999
1581,,39.0522222,-108.0811111
1582,,38.0191667,-106.6813889
1583,,37.3902778,-107.54
1584,,37.7713889,-107.9772222
1585,,37.6597222,-108.27611110000001
1586,,37.5347222,-107.80583329999999
1587,,37.39388889999999,-107.5388889
1588,,37.4447222,-106.90305559999999
1589,,37.3741667,-106.8866667
1590,,37.4002778,-107.535
1591,,38.213333299999995,-107.52324440000001
1592,,44.4622222,-109.66833329999999
1593,,44.4961111,-109.9511111
1594,,37.1452778,-106.88305559999999
1595,,37.5463889,-107.19666670000001
1596,,37.5683333,-108.3022222
1597,,39.03194439999999,-108.01055559999999
1598,,39.033888899999994,-105.98916670000001
1599,,39.425277799999996,-105.84083329999999
1600,,38.961388899999996,-105.3613889
1601,,39.03055560000001,-105.43111110000001
1602,,38.927383299999995,-105.42489170000002
1603,,38.9438889,-105.4411111
1604,,38.9066667,-105.4677778
1605,,38.9105556,-105.4602778
1606,,39.436944399999994,-105.86083329999998
1607,,39.201666700000004,-106.0861111
1608,,40.7938889,-105.905
1609,,43.9855,-103.4700722
1610,,37.9677778,-105.0672222
1611,,39.34,-105.93166670000001
1612,,37.788888899999996,-106.98583329999998
1613,,37.730004,-107.23196999999999
1614,,40.636836100000004,-105.05027779999999
1615,,44.1633333,-105.52694720000001
1616,,44.2972222,-107.2522222
1617,,44.7777778,-106.9511111
1618,,40.64388889999999,-107.4775
1619,,39.5233333,-104.3377778
1620,,39.4319444,-106.42
1621,,38.7466667,-105.76194440000002
1622,,44.283055600000004,-105.94333329999999
1623,,44.1483333,-106.94277779999999
1624,,44.7713889,-106.95305559999998
1625,,44.7152778,-107.44305559999998
1626,,40.191397200000004,-107.4613889
1627,,39.3916667,-105.8736222
1628,,37.8447222,-105.1088889
1629,,44.550277799999996,-107.8811111
1630,,43.88444439999999,-107.51472220000001
1631,,44.78055560000001,-103.4352778
1632,,44.7066667,-107.53305559999998
1633,,39.7575,-107.49805559999999
1634,,38.09305560000001,-106.56055559999999
1635,,44.4566667,-105.11
1636,,39.041388899999994,-109.72583329999999
1637,,40.1425,-107.98305559999999
1638,,42.4527778,-105.95305559999998
1639,,41.27,-105.83388889999999
1640,,41.34,-107.11166670000001
1641,,41.167777799999996,-106.52
1642,,40.5569444,-106.2525
1643,,41.362777799999996,-106.58722220000001
1644,,41.203055600000006,-106.24083329999999
1645,,41.11,-106.21666670000002
1646,,37.2525,-107.17
1647,,38.078888899999995,-105.10916670000002
1648,,39.527222200000004,-105.56333329999998
1649,,41.900611100000006,-105.72833329999999
1650,,38.991944399999994,-100.2991389
1651,,41.0252472,-106.4147222
1652,,37.9856528,-106.8636028
1653,,40.773611100000004,-103.5235278
1654,,41.1708333,-106.73416670000002
1655,,39.794052799999996,-106.89916670000001
1656,,44.6891667,-106.03062779999999
1657,,41.3264389,-107.44666670000001
1658,,40.7751222,-106.3781611
1659,,37.404166700000005,-106.7724111
1660,,43.8541667,-106.6386111
1661,,44.1594444,-104.0525
1662,,37.336111100000004,-106.9125
1663,,37.9883333,-107.915
1664,,38.2877778,-106.42416670000001
1665,,39.588055600000004,-106.1677778
1666,,40.6833861,-106.0436111
1667,,40.6912917,-105.3966472
1668,,40.6897083,-105.4321389
1669,,40.404019399999996,-105.3491639
1670,,40.7723833,-106.62351670000001
1671,,39.103055600000005,-106.77146670000002
1672,,44.4616667,-106.93444440000002
1673,,44.8847222,-109.605
1674,,39.8794444,-109.65444440000002
1675,,44.466111100000006,-106.27722220000001
1676,,44.726944399999994,-109.6236111
1677,,37.4775,-109.55416670000001
1678,,37.6511111,-107.54666670000002
1679,,38.1388889,-108.29694440000002
1680,,38.3327778,-106.4561111
1681,,39.005,-108.12527779999999
1682,,38.055555600000005,-106.35333329999999
1683,,39.1377778,-105.0697222
1684,,37.3527778,-105.46166670000001
1685,,37.70444439999999,-106.52805559999999
1686,,39.5139111,-106.64666670000001
1687,,39.3608833,-105.71
1688,,39.3727778,-106.73868610000001
1689,,37.4672222,-108.21
1690,,37.175,-107.30277779999999
1691,,39.6788889,-105.4927778
1692,,39.6275,-106.2725
1693,,39.9947222,-107.2427778
1694,,37.2154,-107.2725
1695,,37.4894444,-106.47166670000001
1696,,37.4880556,-106.4686111
1697,,44.8308333,-107.85833329999998
1698,,38.7755833,-106.62753059999999
1699,,44.073,-106.988
1700,,44.1938889,-106.9422222
1701,,44.2052778,-107.2372222
1702,,44.080883299999996,-107.3135972
1703,,37.4951972,-107.2266972
1704,,40.006944399999995,-107.4261111
1705,,37.3253611,-105.1388611
1706,,37.3132167,-105.13896670000001
1707,,39.4002778,-107.21333329999999
1708,,37.125125,-106.3684111
1709,,42.8275,-103.0004
1710,,34.596145,-111.198674
1711,,34.3010833,-110.31322220000001
1712,,36.601388899999996,-112.3497222
1713,,33.6667639,-111.1298611
1714,,33.8352778,-109.08194440000001
1715,,34.28611110000001,-110.24027779999999
1716,,35.2341667,-107.7013889
1717,,33.0344444,-105.8
1718,,32.9208333,-105.74166670000001
1719,,32.9583333,-105.73305559999999
1720,,32.7897222,-105.8202778
1721,,35.7041667,-106.62583329999998
1722,,35.7777778,-105.70416670000002
1723,,35.841666700000005,-105.65555559999999
1724,,34.3080556,-105.83333329999999
1725,,34.515555600000006,-111.0347222
1726,,34.843611100000004,-111.76444440000002
1727,,34.9583333,-111.7763889
1728,,35.03,-111.48
1729,,34.326666700000004,-111.46333329999999
1730,,34.0441667,-110.94583329999999
1731,,33.875555600000006,-109.44861110000001
1732,,34.3233333,-109.41305559999999
1733,,34.9963889,-110.82666670000002
1734,,33.8722222,-111.73916670000001
1735,,33.8730556,-109.41833329999999
1736,,34.0433333,-109.4586111
1737,,33.876388899999995,-109.4038889
1738,,34.3319444,-110.9363889
1739,,33.9652778,-109.48416670000002
1740,,34.3286111,-110.93916670000002
1741,,34.6983333,-112.13611110000001
1742,,34.5522222,-112.52138889999999
1743,,34.173888899999994,-112.285
1744,,34.4552778,-112.45333329999998
1745,,32.395,-110.6911111
1746,,32.408333299999995,-110.72055559999998
1747,,35.2733333,-111.58666670000001
1748,,35.8169444,-106.6061111
1749,,34.8291667,-111.80555559999999
1750,,35.0125,-111.73805559999998
1751,,34.27,-111.31416670000002
1752,,32.966944399999996,-105.7188889
1753,,31.733333299999998,-110.71666670000002
1754,,31.946372200000003,-109.95534170000002
1755,,31.926388899999996,-109.95555559999998
1756,,32.3188889,-110.8161111
1757,,31.385,-111.05194440000001
1758,,32.5383333,-110.7163889
1759,,32.335,-110.69583329999999
1760,,31.429166700000003,-110.45277779999999
1761,,31.433888899999996,-109.35805559999999
1762,,31.753611100000004,-109.87111110000001
1763,,32.663611100000004,-111.9463889
1764,,34.5102778,-112.38722220000001
1765,,36.70444439999999,-106.23555559999998
1766,,35.216944399999996,-106.41611110000001
1767,,36.7233333,-105.44833329999999
1768,,36.7703,-105.2054
1769,,35.8866667,-106.6461111
1770,,32.6669444,-109.87444440000002
1771,,32.591666700000005,-109.84944440000001
1772,,32.64944439999999,-109.8186111
1773,,31.7125,-110.85666670000002
1774,,34.351944399999994,-111.97027779999999
1775,,34.8252778,-111.80194440000001
1776,,34.2997222,-110.99805559999999
1777,,35.3616667,-111.53305559999998
1778,,34.3163889,-110.94166670000001
1779,,35.1152778,-112.0172222
1780,,35.2111667,-112.12383329999999
1781,,35.281111100000004,-112.15694440000001
1782,,34.1613889,-112.2925
1783,,34.9416667,-111.74166670000001
1784,,35.356944399999996,-111.95833329999999
1785,,35.4222,-111.7378889
1786,,35.016388899999995,-111.8497222
1787,,33.361388899999994,-105.68472220000001
1788,,35.936944399999994,-112.12305559999999
1789,,35.0133333,-106.33555559999999
1790,,35.2136111,-106.4072222
1791,,35.1697222,-106.38416670000001
1792,,35.1775,-106.38
1793,,35.033055600000004,-106.32
1794,,34.9988889,-109.36916670000001
1795,,33.7463889,-112.2097222
1796,,36.7,-112.4352778
1797,,34.470833299999995,-111.11416670000001
1798,,34.298888899999994,-110.73194440000002
1799,,32.411944399999996,-109.82583329999999
1800,,32.6444444,-111.5205139
1801,,34.711291700000004,-105.52916670000002
1802,,36.1352778,-109.41666670000001
1803,,33.8689333,-112.13472220000001
1804,,36.41111110000001,-112.44138889999999
1805,,34.465,-112.39027779999999
1806,,34.5175,-111.203326
1807,,33.627381,-110.5093611
1808,,33.8023333,-111.01216000000001
1809,,33.650217,-111.08795900000001
1810,,33.666696,-111.20379799999999
1811,,33.73151,-109.1623611
1812,,31.898552799999997,-109.1608333
1813,,31.9008333,-110.7151639
1814,,32.409925,-110.74535
1815,,34.3044333,-106.8125
1816,,35.985833299999996,-105.4493
1817,,36.7084,-105.5142
1818,,36.68,-106.8075
1819,,35.9966667,-110.97747220000001
1820,,33.872305600000004,-112.54694440000002
1821,,36.585,-112.55916670000002
1822,,34.59,-111.57583329999999
1823,,34.421111100000005,-112.53869440000001
1824,,34.6024722,-110.88541670000001
1825,,34.3048056,-110.90916670000001
1826,,34.3054167,-110.95666670000001
1827,,34.32143060000001,-112.47768059999999
1828,,34.5061694,-111.10259916
1829,,34.70896692,-111.12855559999998
1830,,33.6668056,-111.0465472
1831,,33.6437917,-111.8658111
1832,,33.97525,-112.1537222
1833,,34.7093861,-110.829
1834,,33.335055600000004,-110.57185279999999
1835,,33.6881333,-112.38260829999999
1836,,34.5080167,-105.6101
1837,,36.0891,-105.69311110000001
1838,,35.68669439999999,-106.6063889
1839,,35.8163889,-112.0844567
1840,,33.9375138,-111.783597
1841,,34.883567,-111.56840600000001
1842,,34.406731,-119.22055
1843,,38.247091999999995,-112.4689389
1844,,38.237777799999996,-109.55166670000001
1845,,40.965,-109.6013889
1846,,41.249444399999994,-109.44972220000001
1847,,40.908888899999994,-109.44333329999999
1848,,40.9072222,-109.35722220000001
1849,,40.9227778,-109.42416670000001
1850,,40.9344444,-109.45416670000002
1851,,40.8927778,-109.44614440000001
1852,,41.3497222,-109.4111111
1853,,40.911666700000005,-109.64638889999999
1854,,40.915,-109.5905
1855,,40.983725,-109.43916670000002
1856,,40.9263889,-110.50083329999998
1857,,40.5669444,-110.63805559999999
1858,,40.535277799999996,-115.8647222
1859,,43.8072222,-109.79194440000002
1860,,42.946388899999995,-109.96555559999999
1861,,43.0830556,-112.2625
1862,,37.6125,-111.9525
1863,,37.7455556,-111.6936111
1864,,37.9416667,-111.3297222
1865,,38.1627778,-111.68495559999998
1866,,38.565838899999996,-111.745
1867,,38.5277778,-111.67888889999999
1868,,38.6088889,-111.7161111
1869,,38.555555600000005,-111.72194440000001
1870,,38.5491667,-111.2594444
1871,,39.6455556,-111.1588889
1872,,39.538888899999996,-111.34
1873,,44.4969444,-111.40055559999999
1874,,44.4625,-110.9513889
1875,,43.7575,-110.9188889
1876,,43.756666700000004,-111.06694440000001
1877,,40.3297222,-111.25972220000001
1878,,40.3097222,-111.0552778
1879,,40.152222200000004,-111.17333329999998
1880,,40.4813889,-111.03194440000001
1881,,40.435,-111.6338889
1882,,40.4494444,-111.67166670000002
1883,,40.406111100000004,-111.60361110000001
1884,,40.4038889,-111.6027778
1885,,40.7425,-111.6366667
1886,,40.679444399999994,-111.09944440000001
1887,,40.6972222,-110.93472220000001
1888,,40.5983333,-110.8911111
1889,,40.7691667,-111.1147222
1890,,40.5783333,-111.1075
1891,,40.6816667,-111.02583329999999
1892,,41.461388899999996,-110.94805559999999
1893,,40.5763889,-111.49694440000002
1894,,43.9257167,-111.6111111
1895,,44.701944399999995,-114.8507806
1896,,41.2516667,-116.13138889999999
1897,,41.0327778,-111.7897222
1898,,44.3352778,-115.05333329999999
1899,,41.4922222,-115.09194440000002
1900,,40.9655556,-111.94333329999999
1901,,37.591944399999996,-110.38722220000001
1902,,43.8475,-112.90333329999999
1903,,40.8005556,-114.75666670000001
1904,,37.5736111,-110.8241667
1905,,37.5186111,-112.9086111
1906,,44.332222200000004,-112.68472220000001
1907,,44.288888899999996,-116.1736111
1908,,44.5283333,-115.03194440000001
1909,,44.1475,-116.10833329999998
1910,,38.110833299999996,-114.91194440000001
1911,,41.7619444,-119.27611110000001
1912,,38.2013889,-111.69861110000001
1913,,44.0616667,-119.32
1914,,40.6455556,-115.9177778
1915,,40.9505556,-111.6461111
1916,,44.1388889,-110.3977778
1917,,38.1791667,-111.83083329999998
1918,,37.7025,-114.92444440000001
1919,,41.2897222,-119.325
1920,,44.1355556,-112.6561111
1921,,44.7041667,-111.64055559999998
1922,,40.6141667,-114.93166670000001
1923,,38.186111100000005,-116.13194440000001
1924,,40.1747222,-111.58861110000001
1925,,44.335,-119.3175
1926,,44.3061111,-115.50027779999999
1927,,44.654166700000005,-116.1775
1928,,41.753113899999995,-115.0552778
1929,,40.640555600000006,-115.6647222
1930,,40.9923139,-111.71634440000001
1931,,40.8372222,-111.63583329999999
1932,,40.6233333,-110.3896389
1933,,41.92,-110.8336111
1934,,40.5725,-111.74305559999999
1935,,37.5327778,-111.4602778
1936,,40.631944399999995,-111.69833329999999
1937,,40.65,-112.8125
1938,,41.8902778,-115.3677778
1939,,44.3163889,-115.4036111
1940,,38.0505556,-111.63722220000001
1941,,38.1727778,-115.08805559999999
1942,,37.7466667,-119.2572222
1943,,43.7930556,-119.3311111
1944,,40.8136667,-112.58555559999999
1945,,36.256666700000004,-114.45888889999999
1946,,36.3086111,-109.4655
1947,,36.311944399999994,-115.6438889
1948,,36.3091667,-115.66944440000002
1949,,44.1175,-115.6161111
1950,,38.8972778,-115.6825
1951,,39.3122778,-115.58166670000001
1952,,38.5889722,-119.930125
1953,,43.196388899999995,-119.8973611
1954,,43.3225,-119.78716670000001
1955,,43.4325,-111.04111110000001
1956,,43.529166700000005,-111.1161111
1957,,43.783055600000004,-111.3625
1958,,44.4263889,-115.30416670000001
1959,,44.266388899999995,-116.08416670000001
1960,,44.12,-111.3688889
1961,,40.1977778,-111.45805559999998
1962,,39.7875,-111.3136111
1963,,39.9297222,-111.4013889
1964,,40.1688889,-111.72972220000001
1965,,40.487777799999996,-111.64194440000001
1966,,39.7661111,-111.47527779999999
1967,,39.900555600000004,-111.6516667
1968,,40.131666700000004,-111.71222220000001
1969,,37.3766667,-111.7275
1970,,39.2951,-111.52694440000002
1971,,37.7388889,-113.46666670000002
1972,,36.309863899999996,-111.2923
1973,,43.3277778,-109.4061111
1974,,44.3730556,-115.6066639
1975,,44.3641667,-111.215
1976,,40.7022222,-116.3008333
1977,,43.6288889,-115.85666670000002
1978,,44.0927778,-109.5577778
1979,,44.15165,-115.43694440000002
1980,,44.0641667,-115.47583329999999
1981,,44.0722222,-115.31163059999999
1982,,40.3019444,-115.68194440000002
1983,,43.5372194,-115.54222220000001
1984,,44.1715583,-111.61444440000001
1985,,43.6125,-115.2951389
1986,,44.1408333,-116.1209611
1987,,38.1736111,-115.08027779999999
1988,,43.6308333,-114.9111111
1989,,43.9086111,-119.30416670000001
1990,,43.20444439999999,-111.58972220000001
1991,,43.1913889,-115.6963889
1992,,40.1205556,-110.83333329999999
1993,,40.4916667,-110.93555559999999
1994,,44.136861100000004,-111.03666670000001
1995,,44.4197222,-112.59083329999999
1996,,44.5927778,-115.3229111
1997,,38.5177778,-115.4027778
1998,,37.789444399999994,-115.6725
1999,,37.8813889,-109.2738889
2000,,39.2533333,-109.54166670000001
2001,,39.7102778,-111.5402778
2002,,39.1230556,-111.29416670000002
2003,,39.326944399999995,-111.48694440000001
2004,,39.5008333,-111.4977778
2005,,39.5569444,-111.15944440000001
2006,,39.1455556,-111.6863889
2007,,39.4427778,-111.45527779999999
2008,,39.6875,-111.2375
2009,,44.652222200000004,-111.29694440000002
2010,,44.2980083,-115.65555559999999
2011,,43.103055600000005,-115.25551670000002
2012,,38.10055560000001,-109.9411111
2013,,38.1063722,-111.3261111
2014,,38.623611100000005,-111.2768361
2015,,39.306388899999995,-111.6608333
2016,,39.1408333,-111.28694440000001
2017,,39.3122222,-111.42944440000001
2018,,44.92805560000001,-115.4775
2019,,40.8633333,-109.80833329999999
2020,,44.353888899999994,-112.57833329999998
2021,,42.89944439999999,-115.78277779999999
2022,,42.0961111,-109.81888889999999
2023,,42.107313899999994,-111.4889222
2024,,44.1436111,-114.91972220000001
2025,,44.531388899999996,-115.29305559999999
2026,,40.7887333,-110.88495559999998
2027,,38.2369667,-112.45907220000001
2028,,44.175,-111.60055559999999
2029,,40.5605556,-111.3138889
2030,,40.7008333,-110.69972220000001
2031,,40.9797222,-110.88361110000001
2032,,40.6716667,-111.80388889999999
2033,,40.4972222,-110.97166670000001
2034,,39.8841667,-110.84583329999998
2035,,40.5341667,-110.7752778
2036,,40.5541667,-110.8727778
2037,,39.5519444,-110.8866667
2038,,39.5125,-111.17555559999998
2039,,39.4461111,-111.15555559999999
2040,,40.5663889,-111.14194440000001
2041,,40.5419444,-110.51777779999999
2042,,40.5161111,-110.3361111
2043,,40.881666700000004,-110.0372222
2044,,40.8733333,-109.52694440000002
2045,,40.8825,-109.45777779999999
2046,,40.889444399999995,-109.5358333
2047,,44.485,-109.54944440000001
2048,,44.4325,-109.55916670000002
2049,,43.54,-111.2997222
2050,,39.5588889,-111.4261111
2051,,40.4913889,-111.03916670000001
2052,,42.5591667,-111.10361110000001
2053,,42.3311111,-111.23194440000002
2054,,42.139444399999995,-111.62527779999999
2055,,42.2075,-111.49472220000001
2056,,42.37,-111.5552778
2057,,42.138611100000006,-111.6947222
2058,,44.248611100000005,-115.0525
2059,,40.1227333,-111.15378059999999
2060,,40.0,-111.375
2061,,43.3113889,-109.8611111
2062,,44.1088889,-115.70333329999998
2063,,39.4466667,-111.27333329999999
2064,,41.28194439999999,-111.65305559999999
2065,,41.277222200000004,-111.77694440000002
2066,,37.92055560000001,-111.81527779999999
2067,,44.265930600000004,-115.88001940000001
2068,,43.9255556,-115.40083329999999
2069,,43.957222200000004,-115.27583329999999
2070,,43.9672222,-115.6133333
2071,,43.82194439999999,-115.53666670000001
2072,,42.7286111,-112.41722220000001
2073,,42.765555600000006,-112.09527779999999
2074,,42.6916667,-112.3588889
2075,,42.3502778,-112.27583329999999
2076,,42.070555600000006,-112.69138889999999
2077,,42.1913889,-111.51944440000001
2078,,42.095,-111.53166670000002
2079,,42.1136111,-111.4463889
2080,,43.9,-114.88305559999999
2081,,39.1349667,-111.42296110000001
2082,,40.929444399999994,-109.4777778
2083,,40.9319444,-109.48055559999999
2084,,36.2633333,-115.61444440000001
2085,,43.7952778,-115.58722220000001
2086,,44.9488889,-116.44
2087,,44.5702778,-116.9463889
2088,,45.1225,-116.0288889
2089,,44.7816667,-116.74166670000001
2090,,44.3475,-115.66305559999999
2091,,44.291011100000006,-115.65205559999998
